battery,cycle,Qd_Ah,SOH_pct,chargetime_min
data_2_cell46,120,1.0786,100.56,10.097
data_2_cell46,121,1.0787,100.57,10.097
data_2_cell46,122,1.0787,100.56,10.097
data_2_cell46,123,1.0787,100.56,10.18
data_2_cell46,124,1.0787,100.57,10.097
data_2_cell46,125,1.0784,100.54,10.097
data_2_cell46,126,1.0783,100.53,10.097
data_2_cell46,127,1.0784,100.54,10.097
data_2_cell46,128,1.0783,100.53,10.18
data_2_cell46,129,1.0783,100.53,10.18
data_2_cell46,130,1.0782,100.52,10.097
data_2_cell46,131,1.0782,100.52,10.097
data_2_cell46,132,1.0783,100.53,10.18
data_2_cell46,133,1.0782,100.52,10.097
data_2_cell46,134,1.0782,100.52,10.18
data_2_cell46,135,1.0782,100.52,10.18
data_2_cell46,136,1.0781,100.51,10.18
data_2_cell46,137,1.0779,100.49,10.18
data_2_cell46,138,1.078,100.5,10.097
data_2_cell46,139,1.0778,100.48,10.18
data_2_cell46,140,1.0777,100.48,10.097
data_2_cell46,141,1.0778,100.49,10.097
data_2_cell46,142,1.0777,100.47,10.097
data_2_cell46,143,1.0775,100.46,10.096
data_2_cell46,144,1.0776,100.47,10.097
data_2_cell46,145,1.0775,100.46,10.18
data_2_cell46,146,1.0775,100.45,10.18
data_2_cell46,147,1.0774,100.45,10.18
data_2_cell46,148,1.0773,100.44,10.097
data_2_cell46,149,1.0772,100.43,10.181
data_2_cell46,150,1.0771,100.42,10.097
data_2_cell46,151,1.0771,100.42,10.18
data_2_cell46,152,1.077,100.41,10.097
data_2_cell46,153,1.0769,100.4,10.18
data_2_cell46,154,1.0769,100.4,10.18
data_2_cell46,155,1.0769,100.4,10.18
data_2_cell46,156,1.0769,100.4,10.181
data_2_cell46,157,1.0768,100.39,10.18
data_2_cell46,158,1.0767,100.39,10.18
data_2_cell46,159,1.0766,100.38,10.097
data_2_cell46,160,1.0765,100.36,10.18
data_2_cell46,161,1.0765,100.37,10.18
data_2_cell46,162,1.0764,100.36,10.097
data_2_cell46,163,1.0764,100.35,10.097
data_2_cell46,164,1.0763,100.34,10.18
data_2_cell46,165,1.0762,100.34,10.18
data_2_cell46,166,1.0762,100.34,10.18
data_2_cell46,167,1.0761,100.32,10.097
data_2_cell46,168,1.076,100.31,10.096
data_2_cell46,169,1.0759,100.31,10.097
data_2_cell46,170,1.0758,100.3,10.097
data_2_cell46,171,1.0757,100.29,10.18
data_2_cell46,172,1.0758,100.29,10.18
data_2_cell46,173,1.0755,100.27,10.097
data_2_cell46,174,1.0754,100.26,10.18
data_2_cell46,175,1.0753,100.25,10.097
data_2_cell46,176,1.0751,100.24,10.097
data_2_cell46,177,1.0751,100.23,10.18
data_2_cell46,178,1.0751,100.23,10.097
data_2_cell46,179,1.0751,100.23,10.097
data_2_cell46,180,1.0751,100.23,10.18
data_2_cell46,181,1.075,100.22,10.18
data_2_cell46,182,1.0749,100.21,10.097
data_2_cell46,183,1.0747,100.2,10.097
data_2_cell46,184,1.0747,100.2,10.097
data_2_cell46,185,1.0746,100.19,10.097
data_2_cell46,186,1.0745,100.17,10.18
data_2_cell46,187,1.0743,100.16,10.18
data_2_cell46,188,1.0742,100.15,10.097
data_2_cell46,189,1.0742,100.15,10.18
data_2_cell46,190,1.074,100.13,10.097
data_2_cell46,191,1.0738,100.11,10.097
data_2_cell46,192,1.0737,100.1,10.097
data_2_cell46,193,1.0736,100.09,10.097
data_2_cell46,194,1.0735,100.08,10.097
data_2_cell46,195,1.0736,100.09,10.097
data_2_cell46,196,1.0734,100.07,10.097
data_2_cell46,197,1.0732,100.05,10.097
data_2_cell46,198,1.0731,100.05,10.097
data_2_cell46,199,1.0729,100.03,10.18
data_2_cell46,200,1.0728,100.02,10.097
data_2_cell46,201,1.0728,100.01,10.097
data_2_cell46,202,1.0726,100.0,10.18
data_2_cell46,203,1.0725,99.99,10.097
data_2_cell46,204,1.0724,99.98,10.097
data_2_cell46,205,1.0723,99.97,10.097
data_2_cell46,206,1.0724,99.98,10.097
data_2_cell46,207,1.0721,99.96,10.097
data_2_cell46,208,1.0719,99.93,10.097
data_2_cell46,209,1.0719,99.93,10.097
data_2_cell46,210,1.0717,99.91,10.097
data_2_cell46,211,1.0717,99.91,10.18
data_2_cell46,212,1.0715,99.9,10.097
data_2_cell46,213,1.0713,99.88,10.097
data_2_cell46,214,1.0711,99.86,10.097
data_2_cell46,215,1.071,99.85,10.18
data_2_cell46,216,1.0708,99.83,10.18
data_2_cell46,217,1.0707,99.82,10.097
data_2_cell46,218,1.0706,99.82,10.097
data_2_cell46,219,1.0704,99.8,10.18
data_2_cell46,220,1.0702,99.78,10.097
data_2_cell46,221,1.0701,99.76,10.097
data_2_cell46,222,1.0699,99.75,10.097
data_2_cell46,223,1.0698,99.74,10.18
data_2_cell46,224,1.0696,99.72,10.097
data_2_cell46,225,1.0693,99.7,10.097
data_2_cell46,226,1.0693,99.7,10.18
data_2_cell46,227,1.0692,99.68,10.097
data_2_cell46,228,1.0692,99.68,10.18
data_2_cell46,229,1.069,99.67,10.097
data_2_cell46,230,1.0687,99.64,10.097
data_2_cell46,231,1.0686,99.63,10.097
data_2_cell46,232,1.0685,99.62,10.18
data_2_cell46,233,1.0684,99.6,10.097
data_2_cell46,234,1.0681,99.58,10.097
data_2_cell46,235,1.0679,99.56,10.18
data_2_cell46,236,1.0676,99.53,10.181
data_2_cell46,237,1.0675,99.52,10.18
data_2_cell46,238,1.0673,99.5,10.097
data_2_cell46,239,1.0671,99.49,10.097
data_2_cell46,240,1.067,99.47,10.097
data_2_cell46,241,1.0668,99.45,10.097
data_2_cell46,242,1.0665,99.43,10.18
data_2_cell46,243,1.0665,99.43,10.097
data_2_cell46,244,1.0662,99.4,10.097
data_2_cell46,245,1.066,99.38,10.18
data_2_cell46,246,1.0658,99.36,10.097
data_2_cell46,247,1.0624,99.05,10.097
data_2_cell46,248,1.0649,99.28,10.097
data_2_cell46,249,1.0656,99.34,10.18
data_2_cell46,250,1.0658,99.36,10.097
data_2_cell46,251,1.0657,99.35,10.097
data_2_cell46,252,1.0657,99.36,10.18
data_2_cell46,253,1.0655,99.34,10.097
data_2_cell46,254,1.0653,99.32,10.18
data_2_cell46,255,1.0652,99.31,10.18
data_2_cell46,256,1.065,99.29,10.18
data_2_cell46,257,1.0649,99.28,10.18
data_2_cell46,258,1.0648,99.27,10.097
data_2_cell46,259,1.0646,99.25,10.18
data_2_cell46,260,1.0643,99.23,10.097
data_2_cell46,261,1.064,99.2,10.097
data_2_cell46,262,1.0638,99.18,10.18
data_2_cell46,263,1.0637,99.17,10.097
data_2_cell46,264,1.0633,99.14,10.097
data_2_cell46,265,1.0631,99.12,10.18
data_2_cell46,266,1.0629,99.09,10.097
data_2_cell46,267,1.0627,99.07,10.18
data_2_cell46,268,1.0626,99.06,10.18
data_2_cell46,269,1.0624,99.04,10.097
data_2_cell46,270,1.062,99.01,10.18
data_2_cell46,271,1.0618,98.99,10.097
data_2_cell46,272,1.0616,98.97,10.18
data_2_cell46,273,1.0612,98.94,10.18
data_2_cell46,274,1.0611,98.93,10.18
data_2_cell46,275,1.0608,98.9,10.097
data_2_cell46,276,1.0606,98.88,10.096
data_2_cell46,277,1.0602,98.84,10.181
data_2_cell46,278,1.0598,98.81,10.18
data_2_cell46,279,1.0594,98.77,10.181
data_2_cell46,280,1.0594,98.76,10.098
data_2_cell46,281,1.059,98.73,10.18
data_2_cell46,282,1.0587,98.7,10.097
data_2_cell46,283,1.0585,98.68,10.097
data_2_cell46,284,1.0581,98.64,10.097
data_2_cell46,285,1.0576,98.6,10.097
data_2_cell46,286,1.0575,98.59,10.181
data_2_cell46,287,1.0571,98.56,10.097
data_2_cell46,288,1.0569,98.53,10.18
data_2_cell46,289,1.0565,98.5,10.181
data_2_cell46,290,1.0561,98.46,10.097
data_2_cell46,291,1.0559,98.44,10.098
data_2_cell46,292,1.0556,98.42,10.181
data_2_cell46,293,1.0552,98.38,10.098
data_2_cell46,294,1.055,98.35,10.182
data_2_cell46,295,1.0547,98.33,10.098
data_2_cell46,296,1.0542,98.29,10.099
data_2_cell46,297,1.054,98.26,10.183
data_2_cell46,298,1.0536,98.22,10.099
data_2_cell46,299,1.053,98.18,10.1
data_2_cell46,300,1.0528,98.15,10.185
data_2_cell46,301,1.0522,98.1,10.101
data_2_cell46,302,1.0518,98.06,10.187
data_2_cell46,303,1.0516,98.04,10.102
data_2_cell46,304,1.0512,98.01,10.187
data_2_cell46,305,1.0507,97.96,10.104
data_2_cell46,306,1.0504,97.93,10.189
data_2_cell46,307,1.0499,97.88,10.191
data_2_cell46,308,1.0496,97.85,10.194
data_2_cell46,309,1.049,97.8,10.192
data_2_cell46,310,1.0486,97.76,10.111
data_2_cell46,311,1.0482,97.73,10.112
data_2_cell46,312,1.0478,97.68,10.197
data_2_cell46,313,1.0472,97.63,10.118
data_2_cell46,314,1.0468,97.59,10.119
data_2_cell46,315,1.0464,97.56,10.12
data_2_cell46,316,1.0459,97.51,10.124
data_2_cell46,317,1.0456,97.48,10.127
data_2_cell46,318,1.0451,97.43,10.209
data_2_cell46,319,1.0446,97.38,10.131
data_2_cell46,320,1.0441,97.34,10.128
data_2_cell46,321,1.0436,97.29,10.133
data_2_cell46,322,1.0429,97.23,10.139
data_2_cell46,323,1.0425,97.19,10.14
data_2_cell46,324,1.0418,97.13,10.145
data_2_cell46,325,1.0414,97.09,10.237
data_2_cell46,326,1.0408,97.03,10.233
data_2_cell46,327,1.0401,96.97,10.155
data_2_cell46,328,1.0396,96.92,10.246
data_2_cell46,329,1.039,96.87,10.164
data_2_cell46,330,1.0385,96.82,10.169
data_2_cell46,331,1.0379,96.76,10.173
data_2_cell46,332,1.037,96.68,10.174
data_2_cell46,333,1.0364,96.63,10.262
data_2_cell46,334,1.0357,96.55,10.272
data_2_cell46,335,1.035,96.49,10.195
data_2_cell46,336,1.0346,96.46,10.2
data_2_cell46,337,1.0338,96.38,10.202
data_2_cell46,338,1.0331,96.32,10.299
data_2_cell46,339,1.0326,96.27,10.224
data_2_cell46,340,1.032,96.22,10.305
data_2_cell46,341,1.0312,96.14,10.314
data_2_cell46,342,1.0307,96.09,10.244
data_2_cell46,343,1.03,96.03,10.321
data_2_cell46,344,1.0293,95.96,10.328
data_2_cell46,345,1.0284,95.88,10.341
data_2_cell46,346,1.0275,95.79,10.268
data_2_cell46,347,1.0266,95.71,10.283
data_2_cell46,348,1.0261,95.67,10.293
data_2_cell46,349,1.0253,95.59,10.298
data_2_cell46,350,1.0244,95.5,10.312
data_2_cell46,351,1.0237,95.44,10.411
data_2_cell46,352,1.0227,95.35,10.333
data_2_cell46,353,1.0219,95.27,10.346
data_2_cell46,354,1.0211,95.2,10.349
data_2_cell46,355,1.0202,95.11,10.45
data_2_cell46,356,1.0191,95.01,10.381
data_2_cell46,357,1.0178,94.89,10.484
data_2_cell46,358,1.0171,94.82,10.5
data_2_cell46,359,1.0162,94.74,10.521
data_2_cell46,360,1.0148,94.61,10.526
data_2_cell46,361,1.0139,94.53,10.548
data_2_cell46,362,1.0129,94.43,10.496
data_2_cell46,363,1.0118,94.33,10.588
data_2_cell46,364,1.0105,94.2,10.614
data_2_cell46,365,1.0098,94.15,10.625
data_2_cell46,366,1.0085,94.02,10.548
data_2_cell46,367,1.0072,93.9,10.573
data_2_cell46,368,1.0062,93.81,10.688
data_2_cell46,369,1.0048,93.68,10.627
data_2_cell46,370,1.0034,93.54,10.744
data_2_cell46,371,1.0022,93.44,10.66
data_2_cell46,372,1.0009,93.32,10.696
data_2_cell46,373,0.9995,93.19,10.727
data_2_cell46,374,0.9979,93.03,10.747
data_2_cell46,375,0.9966,92.91,10.786
data_2_cell46,376,0.9954,92.8,10.902
data_2_cell46,377,0.9936,92.64,10.832
data_2_cell46,378,0.9924,92.52,10.874
data_2_cell46,379,0.9908,92.37,10.914
data_2_cell46,380,0.989,92.21,10.931
data_2_cell46,381,0.9874,92.05,10.977
data_2_cell46,382,0.9857,91.9,11.022
data_2_cell46,383,0.9836,91.7,11.047
data_2_cell46,384,0.9821,91.56,11.191
data_2_cell46,385,0.9804,91.4,11.229
data_2_cell46,386,0.9788,91.25,11.257
data_2_cell46,387,0.9769,91.08,11.222
data_2_cell46,388,0.9752,90.92,11.358
data_2_cell46,389,0.9733,90.74,11.402
data_2_cell46,390,0.9716,90.58,11.454
data_2_cell46,391,0.9697,90.41,11.418
data_2_cell46,392,0.9677,90.22,11.562
data_2_cell46,393,0.9656,90.02,11.551
data_2_cell46,394,0.9638,89.85,11.577
data_2_cell46,395,0.9616,89.65,11.583
data_2_cell46,396,0.9593,89.43,11.844
data_2_cell46,397,0.9574,89.26,11.816
data_2_cell46,398,0.9549,89.03,11.898
data_2_cell46,399,0.9528,88.83,12.014
data_2_cell46,400,0.9506,88.62,12.071
data_2_cell46,401,0.9484,88.42,12.258
data_2_cell46,402,0.9463,88.22,12.246
data_2_cell46,403,0.944,88.01,12.415
data_2_cell46,404,0.9416,87.78,12.548
data_2_cell46,405,0.9393,87.57,12.671
data_2_cell46,406,0.9368,87.33,12.769
data_2_cell46,407,0.9342,87.09,12.831
data_2_cell46,408,0.9319,86.88,13.064
data_2_cell46,409,0.9295,86.66,13.083
data_2_cell46,410,0.9268,86.41,13.261
data_2_cell46,411,0.9246,86.2,13.443
data_2_cell46,412,0.9222,85.98,13.555
data_2_cell46,413,0.9198,85.75,13.826
data_2_cell46,414,0.9171,85.5,14.005
data_2_cell46,415,0.9149,85.3,14.105
data_2_cell46,416,0.9121,85.04,14.347
data_2_cell46,417,0.9097,84.82,14.647
data_2_cell46,418,0.9074,84.6,14.916
data_2_cell46,419,0.9048,84.35,15.226
data_2_cell46,420,0.9022,84.11,15.543
data_2_cell46,421,0.8999,83.9,15.913
data_2_cell46,422,0.8972,83.65,16.262
data_2_cell46,423,0.8947,83.41,16.872
data_2_cell46,424,0.8922,83.18,17.298
data_2_cell46,425,0.8896,82.93,18.023
data_2_cell46,426,0.8872,82.71,19.108
data_2_cell46,427,0.8849,82.5,20.053
data_2_cell46,428,0.8779,81.85,21.518
data_2_cell46,429,0.8769,81.75,23.184
data_2_cell46,430,0.8779,81.85,30.972
data_2_cell46,431,0.875,81.58,20.0
data_2_cell46,432,0.8722,81.32,20.0
data_2_cell46,433,0.8696,81.07,20.0
data_2_cell46,434,0.8667,80.8,20.0
data_2_cell46,435,0.8638,80.53,20.0
data_2_cell46,436,0.8612,80.29,20.0
data_2_cell46,437,0.8583,80.02,20.0
data_2_cell46,438,0.8554,79.75,20.0
data_2_cell46,439,0.8527,79.5,20.0
data_2_cell46,440,0.85,79.24,20.0
data_2_cell46,441,0.8472,78.98,20.0
data_2_cell46,442,0.8445,78.73,20.0
data_2_cell46,443,0.8415,78.45,20.0
data_2_cell46,444,0.8386,78.18,20.0
data_2_cell46,445,0.8358,77.92,20.0
data_2_cell46,446,0.8327,77.64,20.0
data_2_cell46,447,0.8299,77.38,20.0
data_2_cell46,448,0.8271,77.11,20.0
data_2_cell47,1,1.0421,100.0,10.096
data_2_cell47,2,1.0438,100.16,10.096
data_2_cell47,3,1.0454,100.31,10.18
data_2_cell47,4,1.0461,100.38,10.096
data_2_cell47,5,1.0467,100.44,10.096
data_2_cell47,6,1.0474,100.5,10.179
data_2_cell47,7,1.0478,100.55,10.179
data_2_cell47,8,1.0483,100.59,10.096
data_2_cell47,9,1.0487,100.63,10.096
data_2_cell47,10,1.0489,100.65,10.096
data_2_cell47,11,1.0492,100.68,10.096
data_2_cell47,12,1.0495,100.7,10.096
data_2_cell47,13,1.0495,100.71,10.096
data_2_cell47,14,1.0497,100.73,10.18
data_2_cell47,15,1.0499,100.75,10.096
data_2_cell47,16,1.0499,100.75,10.096
data_2_cell47,17,1.0501,100.76,10.179
data_2_cell47,18,1.05,100.76,10.096
data_2_cell47,19,1.0501,100.76,10.179
data_2_cell47,20,1.0501,100.77,10.179
data_2_cell47,21,1.0502,100.77,10.096
data_2_cell47,22,1.0501,100.77,10.096
data_2_cell47,23,1.0502,100.77,10.095
data_2_cell47,24,1.0503,100.78,10.179
data_2_cell47,25,1.0501,100.77,10.179
data_2_cell47,26,1.0502,100.77,10.096
data_2_cell47,27,1.0502,100.77,10.096
data_2_cell47,28,1.0502,100.77,10.096
data_2_cell47,29,1.0502,100.78,10.179
data_2_cell47,30,1.0501,100.77,10.179
data_2_cell47,31,1.0501,100.77,10.096
data_2_cell47,32,1.0502,100.77,10.096
data_2_cell47,33,1.0502,100.77,10.097
data_2_cell47,34,1.0502,100.77,10.096
data_2_cell47,35,1.0502,100.77,10.096
data_2_cell47,36,1.0501,100.77,10.179
data_2_cell47,37,1.0501,100.77,10.096
data_2_cell47,38,1.05,100.76,10.179
data_2_cell47,39,1.0502,100.77,10.18
data_2_cell47,40,1.0501,100.77,10.18
data_2_cell47,41,1.0501,100.76,10.179
data_2_cell47,42,1.05,100.76,10.18
data_2_cell47,43,1.0499,100.75,10.096
data_2_cell47,44,1.05,100.75,10.096
data_2_cell47,45,1.0498,100.74,10.179
data_2_cell47,46,1.0499,100.75,10.179
data_2_cell47,47,1.0498,100.74,10.179
data_2_cell47,48,1.0497,100.73,10.096
data_2_cell47,49,1.0498,100.73,10.179
data_2_cell47,50,1.0497,100.72,10.179
data_2_cell47,51,1.0497,100.72,10.095
data_2_cell47,52,1.0497,100.72,10.179
data_2_cell47,53,1.0496,100.71,10.096
data_2_cell47,54,1.0496,100.71,10.096
data_2_cell47,55,1.0495,100.71,10.096
data_2_cell47,56,1.0495,100.7,10.096
data_2_cell47,57,1.0494,100.69,10.179
data_2_cell47,58,1.0494,100.7,10.096
data_2_cell47,59,1.0494,100.7,10.096
data_2_cell47,60,1.0493,100.68,10.179
data_2_cell47,61,1.0493,100.69,10.179
data_2_cell47,62,1.0493,100.69,10.096
data_2_cell47,63,1.0492,100.68,10.096
data_2_cell47,64,1.0492,100.68,10.179
data_2_cell47,65,1.0491,100.67,10.096
data_2_cell47,66,1.049,100.66,10.096
data_2_cell47,67,1.0491,100.66,10.096
data_2_cell47,68,1.049,100.66,10.179
data_2_cell47,69,1.0489,100.65,10.18
data_2_cell47,70,1.0489,100.65,10.096
data_2_cell47,71,1.0488,100.64,10.096
data_2_cell47,72,1.0487,100.63,10.18
data_2_cell47,73,1.0486,100.62,10.18
data_2_cell47,74,1.0486,100.62,10.096
data_2_cell47,75,1.0485,100.61,10.179
data_2_cell47,76,1.0485,100.61,10.096
data_2_cell47,77,1.0484,100.61,10.096
data_2_cell47,78,1.0484,100.6,10.096
data_2_cell47,79,1.0483,100.59,10.096
data_2_cell47,80,1.0483,100.6,10.096
data_2_cell47,81,1.0482,100.58,10.179
data_2_cell47,82,1.0482,100.58,10.179
data_2_cell47,83,1.048,100.56,10.096
data_2_cell47,84,1.048,100.56,10.096
data_2_cell47,85,1.0479,100.56,10.179
data_2_cell47,86,1.0479,100.55,10.179
data_2_cell47,87,1.0479,100.55,10.179
data_2_cell47,88,1.0479,100.55,10.179
data_2_cell47,89,1.0478,100.54,10.179
data_2_cell47,90,1.0476,100.52,10.096
data_2_cell47,91,1.0477,100.53,10.096
data_2_cell47,92,1.0476,100.52,10.096
data_2_cell47,93,1.0475,100.52,10.096
data_2_cell47,94,1.0474,100.5,10.096
data_2_cell47,95,1.0473,100.49,10.096
data_2_cell47,96,1.0473,100.49,10.096
data_2_cell47,97,1.0471,100.48,10.096
data_2_cell47,98,1.047,100.47,10.18
data_2_cell47,99,1.047,100.47,10.179
data_2_cell47,100,1.0469,100.46,10.096
data_2_cell47,101,1.0469,100.46,10.096
data_2_cell47,102,1.0469,100.46,10.096
data_2_cell47,103,1.0467,100.44,10.096
data_2_cell47,104,1.0464,100.4,10.179
data_2_cell47,105,1.0465,100.42,10.096
data_2_cell47,106,1.0464,100.41,10.18
data_2_cell47,107,1.0463,100.4,10.179
data_2_cell47,108,1.0463,100.4,10.096
data_2_cell47,109,1.0462,100.39,10.179
data_2_cell47,110,1.0461,100.38,10.096
data_2_cell47,111,1.0461,100.38,10.097
data_2_cell47,112,1.0462,100.39,10.096
data_2_cell47,113,1.0459,100.36,10.179
data_2_cell47,114,1.0459,100.36,10.096
data_2_cell47,115,1.0458,100.35,10.096
data_2_cell47,116,1.0457,100.34,10.096
data_2_cell47,117,1.0456,100.33,10.096
data_2_cell47,118,1.0456,100.33,10.096
data_2_cell47,119,1.0455,100.32,10.096
data_2_cell47,120,1.0453,100.31,10.096
data_2_cell47,121,1.0453,100.3,10.096
data_2_cell47,122,1.0452,100.29,10.096
data_2_cell47,123,1.0448,100.26,10.096
data_2_cell47,124,1.045,100.27,10.179
data_2_cell47,125,1.0449,100.26,10.18
data_2_cell47,126,1.0447,100.25,10.096
data_2_cell47,127,1.0448,100.25,10.179
data_2_cell47,128,1.0447,100.24,10.18
data_2_cell47,129,1.0443,100.21,10.096
data_2_cell47,130,1.0445,100.23,10.096
data_2_cell47,131,1.0443,100.21,10.179
data_2_cell47,132,1.0441,100.19,10.096
data_2_cell47,133,1.0441,100.19,10.179
data_2_cell47,134,1.044,100.18,10.181
data_2_cell47,135,1.0439,100.17,10.096
data_2_cell47,136,1.044,100.18,10.182
data_2_cell47,137,1.0438,100.16,10.18
data_2_cell47,138,1.0436,100.14,10.096
data_2_cell47,139,1.0436,100.14,10.179
data_2_cell47,140,1.0435,100.13,10.096
data_2_cell47,141,1.0435,100.13,10.179
data_2_cell47,142,1.0435,100.13,10.179
data_2_cell47,143,1.0433,100.11,10.096
data_2_cell47,144,1.0431,100.09,10.097
data_2_cell47,145,1.0428,100.06,10.18
data_2_cell47,146,1.0429,100.07,10.097
data_2_cell47,147,1.043,100.08,10.179
data_2_cell47,148,1.0425,100.04,10.097
data_2_cell47,149,1.0428,100.06,10.179
data_2_cell47,150,1.0427,100.05,10.096
data_2_cell47,151,1.0426,100.04,10.096
data_2_cell47,152,1.0423,100.02,10.179
data_2_cell47,153,1.0421,100.0,10.096
data_2_cell47,154,1.0421,100.0,10.18
data_2_cell47,155,1.0417,99.96,10.096
data_2_cell47,156,1.0421,100.0,10.096
data_2_cell47,157,1.0418,99.96,10.18
data_2_cell47,158,1.0415,99.94,10.18
data_2_cell47,159,1.0416,99.94,10.096
data_2_cell47,160,1.0415,99.94,10.096
data_2_cell47,161,1.0416,99.95,10.097
data_2_cell47,162,1.0414,99.93,10.179
data_2_cell47,163,1.0412,99.91,10.097
data_2_cell47,164,1.0412,99.91,10.096
data_2_cell47,165,1.0413,99.92,10.096
data_2_cell47,166,1.0409,99.88,10.096
data_2_cell47,167,1.0409,99.88,10.096
data_2_cell47,168,1.0409,99.88,10.097
data_2_cell47,169,1.0408,99.87,10.18
data_2_cell47,170,1.0407,99.86,10.096
data_2_cell47,171,1.0408,99.87,10.097
data_2_cell47,172,1.0404,99.83,10.097
data_2_cell47,173,1.0401,99.81,10.097
data_2_cell47,174,1.0404,99.83,10.097
data_2_cell47,175,1.0399,99.78,10.096
data_2_cell47,176,1.04,99.79,10.18
data_2_cell47,177,1.0401,99.8,10.18
data_2_cell47,178,1.0397,99.76,10.18
data_2_cell47,179,1.0397,99.76,10.18
data_2_cell47,180,1.0392,99.72,10.185
data_2_cell47,181,1.0392,99.72,10.18
data_2_cell47,182,1.0394,99.74,10.181
data_2_cell47,183,1.0389,99.69,10.18
data_2_cell47,184,1.0387,99.67,10.179
data_2_cell47,185,1.0388,99.68,10.18
data_2_cell47,186,1.0386,99.66,10.18
data_2_cell47,187,1.0386,99.66,10.18
data_2_cell47,188,1.0388,99.68,10.097
data_2_cell47,189,1.0385,99.65,10.097
data_2_cell47,190,1.0386,99.66,10.18
data_2_cell47,191,1.0384,99.64,10.18
data_2_cell47,192,1.0381,99.61,10.097
data_2_cell47,193,1.0381,99.61,10.18
data_2_cell47,194,1.038,99.61,10.097
data_2_cell47,195,1.0378,99.59,10.097
data_2_cell47,196,1.0376,99.56,10.096
data_2_cell47,197,1.0377,99.58,10.18
data_2_cell47,198,1.0373,99.54,10.097
data_2_cell47,199,1.0373,99.54,10.097
data_2_cell47,200,1.0372,99.53,10.18
data_2_cell47,201,1.0373,99.54,10.18
data_2_cell47,202,1.0367,99.48,10.097
data_2_cell47,203,1.0372,99.52,10.18
data_2_cell47,204,1.0371,99.52,10.18
data_2_cell47,205,1.0364,99.45,10.18
data_2_cell47,206,1.0366,99.47,10.18
data_2_cell47,207,1.0367,99.47,10.18
data_2_cell47,208,1.0364,99.45,10.097
data_2_cell47,209,1.0365,99.45,10.097
data_2_cell47,210,1.0361,99.42,10.181
data_2_cell47,211,1.0361,99.42,10.18
data_2_cell47,212,1.036,99.41,10.18
data_2_cell47,213,1.036,99.41,10.18
data_2_cell47,214,1.0357,99.38,10.181
data_2_cell47,215,1.0358,99.39,10.181
data_2_cell47,216,1.0351,99.32,10.099
data_2_cell47,217,1.0353,99.34,10.097
data_2_cell47,218,1.0355,99.36,10.182
data_2_cell47,219,1.0352,99.33,10.097
data_2_cell47,220,1.0351,99.32,10.097
data_2_cell47,221,1.0351,99.33,10.181
data_2_cell47,222,1.0351,99.32,10.098
data_2_cell47,223,1.0348,99.29,10.18
data_2_cell47,224,1.0348,99.3,10.097
data_2_cell47,225,1.0346,99.28,10.097
data_2_cell47,226,1.0344,99.26,10.181
data_2_cell47,227,1.0343,99.25,10.098
data_2_cell47,228,1.0342,99.24,10.098
data_2_cell47,229,1.0342,99.24,10.181
data_2_cell47,230,1.0339,99.21,10.098
data_2_cell47,231,1.0336,99.18,10.098
data_2_cell47,232,1.0336,99.18,10.098
data_2_cell47,233,1.0335,99.18,10.098
data_2_cell47,234,1.0336,99.18,10.098
data_2_cell47,235,1.0333,99.15,10.182
data_2_cell47,236,1.0332,99.14,10.099
data_2_cell47,237,1.0332,99.14,10.098
data_2_cell47,238,1.0331,99.13,10.182
data_2_cell47,239,1.0329,99.12,10.181
data_2_cell47,240,1.0329,99.11,10.182
data_2_cell47,241,1.0326,99.08,10.181
data_2_cell47,242,1.0329,99.11,10.182
data_2_cell47,243,1.0324,99.07,10.182
data_2_cell47,244,1.0324,99.07,10.182
data_2_cell47,245,1.0324,99.07,10.183
data_2_cell47,246,1.0324,99.06,10.099
data_2_cell47,247,1.032,99.03,10.184
data_2_cell47,248,1.0318,99.01,10.182
data_2_cell47,249,1.0317,99.0,10.182
data_2_cell47,250,1.0317,99.0,10.099
data_2_cell47,251,1.0316,98.99,10.099
data_2_cell47,252,1.0315,98.98,10.099
data_2_cell47,253,1.0313,98.96,10.183
data_2_cell47,254,1.0313,98.96,10.1
data_2_cell47,255,1.031,98.93,10.099
data_2_cell47,256,1.0311,98.94,10.182
data_2_cell47,257,1.0368,99.49,10.099
data_2_cell47,258,1.0332,99.14,10.099
data_2_cell47,259,1.0325,99.07,10.1
data_2_cell47,260,1.0319,99.01,10.099
data_2_cell47,261,1.0317,99.0,10.182
data_2_cell47,262,1.0315,98.98,10.098
data_2_cell47,263,1.0311,98.94,10.182
data_2_cell47,264,1.031,98.93,10.182
data_2_cell47,265,1.0309,98.92,10.183
data_2_cell47,266,1.0307,98.9,10.183
data_2_cell47,267,1.0303,98.86,10.182
data_2_cell47,268,1.0305,98.88,10.1
data_2_cell47,269,1.03,98.83,10.183
data_2_cell47,270,1.0299,98.83,10.1
data_2_cell47,271,1.0296,98.8,10.183
data_2_cell47,272,1.0297,98.8,10.183
data_2_cell47,273,1.0295,98.78,10.182
data_2_cell47,274,1.0293,98.77,10.183
data_2_cell47,275,1.0292,98.75,10.101
data_2_cell47,276,1.0294,98.78,10.1
data_2_cell47,277,1.0292,98.76,10.1
data_2_cell47,278,1.029,98.74,10.101
data_2_cell47,279,1.0286,98.7,10.1
data_2_cell47,280,1.0288,98.72,10.185
